Temperature,Humidity,Day_Hour
28.50,71.80
28.50,71.80
28.50,71.80
28.50,71.90
28.40,71.80
28.50,71.80
28.50,71.90
28.50,71.90
28.50,71.90
28.50,71.90
28.50,71.90
28.50,71.90
28.50,71.90
28.40,71.90
28.40,71.90
28.50,71.90
28.50,71.70
28.50,71.80
28.50,71.90
28.50,71.80
28.40,71.80
28.50,71.80
28.40,71.80
28.50,71.80
28.50,71.90
28.50,71.80
28.50,71.80
28.50,71.90
28.50,71.90
28.50,72.00
28.50,71.90
28.40,71.90
28.50,72.00
28.50,72.10
28.40,71.90
28.40,72.00
28.50,72.00
28.50,71.90
28.50,71.80
28.50,72.00
28.40,71.90
28.50,72.00
28.50,71.90
28.50,71.90
28.50,71.80
28.50,71.90
28.50,72.00
28.50,71.90
28.50,71.90
28.50,71.90
28.50,72.00
28.50,71.90
28.40,72.00
28.50,72.00
28.40,72.00
28.50,72.00
28.40,72.00
28.40,72.00
28.40,72.00
28.40,72.00
28.50,72.00
28.40,72.10
28.40,72.00
28.40,72.00
28.50,72.00
28.50,72.00
28.50,72.00
28.40,72.10
28.50,72.20
28.50,72.20
28.40,72.10
28.50,72.10
28.40,72.10
28.40,71.90
28.50,72.00
28.50,72.10
28.50,72.20
28.50,72.30
28.50,72.10
28.40,72.20
28.50,72.20
28.50,72.10
28.50,72.30
28.50,72.20
28.40,72.20
28.40,72.30
28.40,72.20
28.50,72.20
28.50,72.20
28.40,72.40
28.50,72.20
28.50,72.20
28.40,72.10
28.40,72.10
28.40,72.10
28.40,72.20
28.50,72.20
28.40,72.20
28.50,72.00
28.40,72.10
28.40,72.30
28.40,72.10
28.50,72.20
28.50,72.20
28.50,72.10
28.50,72.30
28.50,72.20
28.50,72.20
28.40,72.20
28.50,72.10
28.40,72.30
28.40,72.20
28.50,72.40
28.50,72.40
28.40,72.40
28.50,72.20
28.50,72.30
28.40,72.40
28.50,72.40
28.40,72.20
28.50,72.30
28.40,72.30
28.40,72.30
28.40,72.30
28.50,72.20
28.50,72.30
28.50,72.30
28.40,72.30
28.40,72.40
28.50,72.40
28.40,72.20
28.50,72.30
28.50,72.30
28.50,72.30
28.50,72.20
28.50,72.20
28.40,72.30
28.40,72.30
28.40,72.20
28.40,72.20
28.40,72.30
28.40,72.30
28.40,72.30
28.40,72.30
28.40,72.30
28.50,72.30
28.40,72.30
28.50,72.20
28.40,72.30
28.50,72.20
28.50,72.30
28.40,72.30
28.40,72.30
28.40,72.20
28.50,72.20
28.50,72.20
28.50,72.10
28.50,72.00
28.50,72.10
28.50,72.00
28.50,72.00
28.50,71.90
28.50,71.90
28.40,72.10
28.40,72.00
28.40,72.00
28.40,71.90
28.50,72.00
28.40,71.90
28.50,72.00
28.40,72.00
28.40,72.00
28.50,72.00
28.50,72.00
28.40,72.10
28.50,72.10,19
28.50,72.10,19
28.50,72.20,19
28.50,72.20,19
28.50,72.20,19
28.50,72.20,19
28.50,72.10,19
28.50,72.20,19
28.50,72.10,19
28.50,72.30,19
28.50,72.20,19
28.50,72.10,19
28.50,72.10,19
28.50,72.20,19
28.50,72.30,19
28.50,72.20,19
28.50,72.30,19
28.50,72.30,19
28.50,72.20,19
28.50,72.30,19
28.50,72.20,19
28.50,72.30,19
28.50,72.20,19
28.50,72.20,19
28.50,72.30,19
28.50,72.20,19
28.50,72.20,19
28.50,72.20,19
28.40,72.30,19
28.50,72.10,19
28.50,72.30,19
28.50,72.30,19
28.50,72.10,19
28.50,72.20,19
28.50,72.30,19
28.50,72.30,19
28.50,72.20,19
28.50,72.20,19
28.50,72.20,19
28.50,72.30,19
28.40,72.20,19
28.50,72.20,19
28.50,72.20,19
28.50,72.30,19
28.50,72.30,19
28.50,72.10,19
28.50,72.20,19
28.50,72.30,19
28.50,72.40,19
28.50,72.20,19
28.50,72.30,19
28.50,72.30,19
28.50,72.20,19
28.50,72.30,19
28.50,72.30,19
28.40,72.40,19
28.50,72.40,19
28.50,72.20,19
28.50,72.20,19
28.50,72.30,19
28.50,72.20,19
28.50,72.40,19
28.50,72.20,19
28.50,72.30,19
28.50,72.30,19
28.50,72.20,19
28.50,72.30,19
28.50,72.30,19
28.50,72.30,19
28.50,72.40,19
28.50,72.20,19
28.50,72.30,19
28.50,72.40,19
28.50,72.20,19
28.50,72.20,19
28.50,72.30,19
28.50,72.40,19
28.50,72.40,19
28.50,72.40,19
28.50,72.40,19
28.50,72.50,19
28.50,72.50,19
28.50,72.40,19
28.50,72.40,19
28.50,72.30,19
28.50,72.30,19
28.50,72.40,19
28.50,72.30,19
28.50,72.30,19
28.50,72.30,19
28.50,72.30,19
28.50,72.40,19
28.50,72.30,19
28.50,72.20,19
28.50,72.30,19
28.50,72.30,19
28.50,72.20,19
28.50,72.20,19
28.50,72.20,19
28.50,72.20,19
28.50,72.20,19
28.50,72.40,19
28.50,72.30,19
28.50,72.40,19
28.50,72.50,19
28.50,72.40,19
28.50,72.40,19
28.50,72.30,19
28.50,72.40,19
28.50,72.30,19
28.50,72.40,19
28.50,72.40,19
28.50,72.40,19
28.50,72.50,19
28.50,72.40,19
28.50,72.50,19
28.50,72.40,19
28.50,72.50,19
28.40,72.40,19
28.50,72.40,19
28.50,72.30,19
28.50,72.40,19
28.50,72.50,19
28.50,72.40,19
28.40,72.40,19
28.50,72.50,19
28.50,72.40,19
28.40,72.40,19
28.50,72.30,19
28.50,72.20,19
28.50,72.50,19
28.50,72.40,19
28.50,72.40,19
28.50,72.50,19
28.50,72.50,19
28.50,72.50,19
28.50,72.60,19
28.50,72.50,19
28.50,72.50,19
28.50,72.50,19
28.50,72.60,19
28.50,72.40,19
28.40,72.40,19
28.50,72.50,19
28.40,72.50,19
28.50,72.50,19
28.40,72.60,19
28.40,72.60,19
28.40,72.50,19
28.50,72.60,19
28.50,72.50,19
28.40,72.40,19
28.40,72.50,19
28.40,72.50,19
28.50,72.60,19
28.40,72.60,19
28.50,72.50,19
28.40,72.50,19
28.50,72.50,19
28.40,72.60,19
28.50,72.60,19
28.50,72.60,19
28.40,72.60,19
28.50,72.60,19
28.50,72.60,19
28.50,72.50,19
28.50,72.40,19
28.40,72.50,19
28.50,72.60,19
28.50,72.60,19
28.50,72.60,19
28.40,72.60,19
28.40,72.70,19
28.50,72.60,19
28.40,72.60,19
28.50,72.60,19
28.40,72.60,19
28.40,72.70,19
28.50,72.50,19
28.50,72.60,19
28.50,72.70,19
28.50,72.70,19
28.50,72.60,19
28.40,72.60,19
28.50,72.50,19
28.50,72.60,19
28.40,72.50,19
28.40,72.60,19
28.50,72.50,19
28.50,72.50,19
28.40,72.40,19
28.50,72.40,19
28.40,72.50,19
28.50,72.50,20
28.50,72.50,20
28.40,72.40,20
28.50,72.40,20
28.40,72.40,20
28.40,72.30,20
28.50,72.50,20
28.40,72.40,20
28.40,72.40,20
28.40,72.40,20
28.40,72.50,20
28.50,72.60,20
28.40,72.40,20
28.50,72.50,20
28.40,72.50,20
28.50,72.50,20
28.40,72.40,20
28.40,72.50,20
28.40,72.60,20
28.50,72.40,20
28.50,72.50,20
28.40,72.50,20
28.50,72.40,20
28.40,72.60,20
28.40,72.50,20
28.40,72.40,20
28.50,72.40,20
28.50,72.40,20
28.40,72.30,20
28.50,72.40,20
28.50,72.40,20
28.50,72.40,20
28.40,72.40,20
28.40,72.40,20
28.50,72.50,20
28.50,72.50,20
28.50,72.30,20
28.40,72.40,20
28.40,72.40,20
28.50,72.40,20
28.50,72.40,20
28.40,72.40,20
28.40,72.40,20
28.40,72.40,20
28.50,72.40,20
28.40,72.40,20
28.40,72.50,20
28.40,72.40,20
28.40,72.40,20
28.40,72.30,20
28.50,72.40,20
28.50,72.40,20
28.40,72.40,20
28.40,72.50,20
28.40,72.30,20
28.40,72.50,20
28.40,72.50,20
28.40,72.50,20
28.50,72.40,20
28.50,72.40,20
28.40,72.40,20
28.50,72.50,20
28.40,72.40,20
28.50,72.40,20
28.40,72.40,20
28.40,72.40,20
28.50,72.40,20
28.50,72.30,20
28.50,72.30,20
28.50,72.50,20
28.40,72.50,20
28.50,72.60,20
28.40,72.50,20
28.50,72.50,20
28.50,72.50,20
28.50,72.60,20
28.40,72.50,20
28.50,72.40,20
28.40,72.50,20
28.50,72.50,20
28.50,72.50,20
28.50,72.40,20
28.50,72.40,20
28.50,72.40,20
28.50,72.40,20
28.50,72.40,20
28.50,72.40,20
28.50,72.40,20
28.50,72.50,20
28.50,72.30,20
28.50,72.40,20
28.50,72.30,20
28.40,72.40,20
28.50,72.50,20
28.50,72.40,20
28.50,72.40,20
28.50,72.40,20
28.50,72.40,20
28.50,72.40,20
28.50,72.40,20
28.50,72.40,20
28.50,72.30,20
28.50,72.30,20
28.50,72.30,20
28.50,72.40,20
28.50,72.30,20
28.50,72.30,20
28.50,72.20,20
28.50,72.30,20
28.50,72.20,20
28.50,72.10,20
28.50,72.30,20
28.50,72.20,20
28.50,72.30,20
28.50,72.20,20
28.50,72.20,20
28.50,72.30,20
28.50,72.30,20
28.50,72.20,20
28.50,72.30,20
28.50,72.30,20
28.50,72.40,20
28.50,72.40,20
28.50,72.30,20
28.50,72.30,20
28.50,72.30,20
28.50,72.20,20
28.50,72.30,20
28.50,72.40,20
28.50,72.30,20
28.50,72.30,20
28.50,72.40,20
28.50,72.30,20
28.50,72.40,20
28.50,72.50,20
28.50,72.40,20
28.50,72.40,20
28.50,72.40,20
28.50,72.20,20
28.50,72.40,20
28.50,72.40,20
28.50,72.40,20
28.50,72.40,20
28.50,72.30,20
28.50,72.30,20
28.50,72.40,20
28.50,72.40,20
28.50,72.30,20
28.50,72.30,20
28.50,72.30,20
28.50,72.40,20
28.50,72.40,20
28.50,72.20,20
28.50,72.40,20
28.50,72.30,20
28.50,72.40,20
28.50,72.30,20
28.50,72.40,20
28.50,72.30,20
28.50,72.40,20
28.50,72.40,20
28.50,72.50,20
28.50,72.40,20
28.50,72.60,20
28.60,72.60,20
28.50,72.50,20
28.50,72.60,20
28.50,72.50,20
28.50,72.50,20
28.50,72.50,20
28.50,72.60,20
28.50,72.60,20
28.50,72.50,20
28.50,72.40,20
28.60,72.60,20
28.50,72.60,20
28.50,72.40,20
28.50,72.60,20
28.50,72.50,20
28.50,72.50,20
28.50,72.60,20
28.50,72.40,20
28.50,72.60,20
28.50,72.50,20
28.50,72.60,20
28.50,72.40,20
28.50,72.60,20
28.50,72.50,20
28.50,72.50,20
28.50,72.50,20
28.50,72.50,20
28.50,72.50,20
28.50,72.40,20
28.50,72.40,20
28.50,72.50,20
28.50,72.50,20
28.50,72.50,20
28.50,72.50,20
28.50,72.40,20
28.50,72.40,20
28.50,72.50,20
28.50,72.40,20
28.50,72.50,20
28.50,72.50,20
28.50,72.40,20
28.50,72.40,20
28.50,72.30,20
28.40,72.40,20
28.50,72.30,20
28.40,72.40,20
28.50,72.50,20
28.50,72.40,20
28.50,72.50,20
28.50,72.60,20
28.40,72.60,20
28.40,72.70,20
28.50,72.60,20
28.40,72.70,20
28.50,72.70,20
28.50,72.70,20
28.40,72.70,20
28.50,72.70,20
28.40,72.60,20
28.40,72.70,20
28.50,72.80,20
28.50,72.60,20
28.50,72.70,20
28.50,72.60,20
28.50,72.70,20
28.50,72.60,20
28.40,72.60,20
28.50,72.60,20
28.50,72.60,20
28.50,72.50,20
28.50,72.50,20
28.50,72.60,20
28.50,72.50,20
28.40,72.60,20
28.40,72.60,20
28.50,72.60,20
28.50,72.70,20
28.50,72.60,20
28.50,72.60,20
28.50,72.70,20
28.40,72.60,20
28.50,72.60,20
28.50,72.70,20
28.40,72.60,20
28.40,72.70,20
28.40,72.70,20
28.40,72.60,20
28.40,72.60,20
28.50,72.70,20
28.40,72.80,20
28.40,72.70,20
28.50,72.70,20
28.40,72.80,20
28.50,72.80,20
28.40,72.70,20
28.50,72.80,20
28.50,72.80,20
28.40,72.80,20
28.40,72.80,20
28.40,72.80,20
28.50,72.80,20
28.40,72.90,20
28.40,72.80,20
28.40,72.90,20
28.40,72.80,20
28.50,72.70,20
28.40,72.80,20
28.40,72.80,20
28.40,72.70,20
28.40,72.70,20
28.40,72.70,20
28.40,72.70,20
28.40,72.70,20
28.40,72.70,20
28.40,72.60,20
28.40,72.70,20
28.50,72.70,20
28.40,72.40,20
28.40,72.70,20
28.40,72.60,20
28.40,72.70,20
28.50,72.70,20
28.40,72.80,20
28.40,72.80,20
28.50,72.80,20
28.50,72.70,20
28.50,72.80,20
28.40,72.80,20
28.40,72.60,20
28.40,72.70,20
28.40,72.70,20
28.40,72.70,20
28.40,72.70,20
28.40,72.80,20
28.40,72.70,20
28.40,72.70,20
28.40,72.70,20
28.40,72.70,20
28.40,72.60,20
28.50,72.60,20
28.40,72.60,20
28.50,72.60,20
28.40,72.70,20
28.40,72.70,20
28.40,72.60,20
28.40,72.80,20
28.40,72.80,20
28.40,72.70,20
28.40,72.70,20
28.40,72.60,20
28.40,72.70,20
28.40,72.80,20
28.40,72.80,20
28.40,72.90,20
28.40,72.90,20
28.40,72.80,20
28.40,72.80,20
28.40,72.70,20
28.50,72.80,20
28.40,72.80,20
28.40,72.60,20
28.40,72.70,20
28.40,72.70,20
28.40,72.70,20
28.40,72.60,20
28.40,72.70,20
28.40,72.70,20
28.40,72.80,20
28.40,72.80,20
28.50,72.70,20
28.40,72.60,20
28.40,72.60,20
28.40,72.80,20
28.50,72.70,20
28.40,72.50,20
28.50,72.70,20
28.50,72.60,20
28.40,72.60,20
28.40,72.60,20
28.50,72.60,20
28.40,72.70,20
28.40,72.60,20
28.50,72.60,20
28.40,72.60,20
28.50,72.60,20
28.40,72.60,20
28.50,72.60,20
28.50,72.60,20
28.40,72.60,20
28.40,72.70,20
28.50,72.60,20
28.40,72.60,20
28.50,72.60,20
28.50,72.60,20
28.50,72.50,20
28.50,72.60,20
28.40,72.60,20
28.50,72.60,20
28.50,72.70,20
28.50,72.60,20
28.50,72.60,20
28.40,72.60,20
28.40,72.70,20
28.40,72.70,20
28.50,72.60,20
28.50,72.60,20
28.50,72.50,20
28.50,72.60,20
28.50,72.60,20
28.50,72.50,20
28.50,72.50,20
28.50,72.50,20
28.40,72.40,20
28.50,72.50,20
28.50,72.60,20
28.50,72.60,20
28.50,72.60,20
28.50,72.60,20
28.50,72.50,20
28.50,72.50,20
28.50,72.50,20
28.50,72.50,20
28.50,72.60,20
28.40,72.60,20
28.50,72.60,20
28.50,72.70,20
28.50,72.50,20
28.50,72.50,20
28.50,72.50,20
28.40,72.50,20
28.50,72.50,20
28.50,72.60,20
28.50,72.70,20
28.50,72.50,20
28.50,72.50,20
28.50,72.50,20
28.50,72.50,20
28.50,72.60,20
28.50,72.40,20
28.50,72.50,20
28.50,72.50,20
28.50,72.60,20
28.50,72.50,20
28.50,72.60,20
28.50,72.50,20
28.50,72.60,20
28.50,72.50,20
28.50,72.50,20
28.50,72.60,20
28.50,72.40,20
28.50,72.40,20
28.50,72.50,20
28.50,72.40,20
28.50,72.40,20
28.50,72.30,20
28.50,72.40,20
28.50,72.30,20
28.50,72.40,20
28.50,72.30,20
28.50,72.30,20
28.50,72.30,20
28.50,72.20,20
28.50,72.30,20
28.50,72.30,20
28.50,72.20,20
28.50,72.30,20
28.50,72.30,20
28.50,72.40,20
28.50,72.40,20
28.50,72.60,20
28.50,72.50,20
28.50,72.50,20
28.50,72.50,20
28.50,72.50,20
28.50,72.40,20
28.50,72.50,20
28.50,72.50,20
28.50,72.60,20
28.50,72.50,20
28.50,72.50,20
28.50,72.60,20
28.50,72.60,20
28.50,72.60,20
28.50,72.50,20
28.50,72.60,20
28.50,72.40,20
28.50,72.50,20
28.50,72.60,20
28.50,72.60,20
28.50,72.40,20
28.50,72.40,20
28.50,72.40,20
28.50,72.40,20
28.50,72.40,20
28.50,72.40,20
28.50,72.50,20
28.50,72.40,20
28.50,72.40,20
28.50,72.40,20
28.50,72.40,20
28.50,72.40,20
28.50,72.30,20
28.50,72.40,20
28.50,72.40,20
28.50,72.30,20
28.50,72.30,20
28.50,72.30,20
28.50,72.40,20
28.50,72.40,20
28.50,72.40,20
28.50,72.50,20
28.50,72.50,20
28.50,72.50,20
28.50,72.50,20
28.50,72.60,20
28.40,72.50,20
28.50,72.50,20
28.50,72.50,20
28.50,72.60,20
28.50,72.60,20
28.50,72.50,20
28.50,72.50,20
28.50,72.50,20
28.50,72.60,20
28.50,72.50,20
28.50,72.50,20
28.50,72.50,20
28.40,72.50,20
28.50,72.60,20
28.50,72.50,20
28.50,72.50,20
28.50,72.50,20
28.50,72.50,20
28.50,72.40,20
28.50,72.40,20
28.50,72.50,20
28.50,72.40,20
28.50,72.40,20
28.50,72.40,20
28.50,72.40,20
28.50,72.50,20
28.50,72.50,20
28.50,72.40,20
28.50,72.40,20
28.50,72.30,20
28.50,72.30,20
28.50,72.40,20
28.50,72.30,20
28.50,72.40,20
28.50,72.30,20
28.50,72.20,20
28.50,72.30,20
28.50,72.20,20
28.50,72.20,20
28.50,72.20,20
28.40,72.30,20
28.50,72.30,20
28.50,72.30,20
28.50,72.20,20
28.50,72.20,20
28.50,72.30,20
28.50,72.20,20
28.50,72.20,20
28.50,72.30,20
28.50,72.30,20
28.40,72.20,20
28.50,72.30,20
28.50,72.30,20
28.50,72.30,20
28.50,72.40,20
28.50,72.30,20
28.50,72.20,20
28.50,72.30,20
28.40,72.30,20
28.50,72.20,20
28.50,72.20,20
28.40,72.10,20
28.50,72.40,20
28.50,72.20,20
28.40,72.30,20
28.50,72.30,20
28.50,72.20,20
28.50,72.20,20
28.50,72.20,20
28.50,72.30,20
28.50,72.30,20
28.50,72.10,20
28.50,72.20,20
28.50,72.10,20
28.50,72.30,20
28.50,72.20,20
28.50,72.30,20
28.50,72.20,20
28.50,72.20,20
28.50,72.30,20
28.40,72.20,20
28.50,72.20,20
28.40,72.20,20
28.50,72.20,20
28.50,72.20,20
28.40,72.20,20
28.50,72.10,20
28.50,72.20,20
28.50,72.10,20
28.50,72.00,20
28.50,72.00,20
28.50,72.10,20
28.50,72.10,20
28.50,72.20,20
28.50,72.20,20
28.50,72.20,20
28.50,72.30,20
28.40,72.10,20
28.50,72.20,20
28.40,72.20,20
28.50,72.10,20
28.50,72.10,20
28.40,72.20,20
28.50,72.10,20
28.50,72.20,20
28.50,72.20,20
28.50,72.10,20
28.50,72.20,20
28.50,72.20,20
28.50,72.20,20
28.50,72.30,20
28.50,72.20,20
28.50,72.20,20
28.50,72.40,20
28.50,72.30,20
28.40,72.30,20
28.50,72.20,20
28.50,72.20,20
28.50,72.20,20
28.50,72.20,20
28.50,72.20,20
28.40,72.10,20
28.50,72.10,20
28.50,72.20,20
28.50,72.10,20
28.50,72.10,20
28.50,72.10,20
28.50,72.10,20
28.50,72.20,20
28.50,72.10,20
28.40,72.10,20
28.50,72.10,20
28.50,72.20,20
28.40,72.20,20
28.50,72.10,20
28.50,72.20,20
28.50,72.10,20
28.50,72.20,20
28.50,72.10,20
28.50,72.00,20
28.50,72.10,20
28.50,72.20,20
28.50,72.10,20
28.50,72.10,20
28.50,72.00,20
28.50,72.00,20
28.50,72.00,20
